Word 1,Word 2
romaines,fredaines
jaloux,mieux
interprète,d’henriette
charmé,enflammé
l’histoire,croire
instance,alliance
galamment,amusement
d’erreur,sœur
lycidas,appas
damis,soumis
claire,défaire
dit-on,bon
frères,chimères
consentement,agrément
nécessaire,l’affaire
délai,vrai
rage,héritage
yeux,doux
-contre,montre
haine,porcelaine
figurez-vous,courroux
considérable,déraisonnable
négligent,d’argent
pis,commis
bas,vaugelas
vaugelas,là
remontrances,sciences
rois,lois
coupable,impardonnable
détruite,instruite
bon,jargon
langage,usage
incessamment,congrûment
récidive,négative
matériel,pluriel
grammaire,grand-père
nominatif,substantif
regarder,accorder
martine,coquine
obligeant,enfant
raison,d’oraison
intervalles,halles
génie,cacophonie
vaugelas,pas
herbes,verbes
mot,pot
langage,potage
mots,sots
matériels,spirituels
importance,pense
loin,soin
savant,devant
instance,science
ancienneté,monté
j’éclate,rate
irrite,conduite
importune,lune
vous,dessous
économie,philosophie
hausse,-chausse
aiguilles,filles
mœurs,auteurs
concevoir,savoir
polaire,affaire
histoire,boire
suivi,servi
restée,infectée
fracas,vaugelas
blesse,m’adresse
latin,trissotin
tympanisées,billevesées
parlé,fêlé
langage,assemblage
bourgeois,sois
race,place
aînée,d’hyménée
cadette,henriette
faut,vaut
superflue,résolue
conduite,instruite
henriette,faite
gendre,autre
clitandre,gendre
mollesse,faiblesse
l’aise,pèse
douceur,humeur
mystère,colère
ton,dragon
diablerie,mie
faiblesse,maîtresse
abandonnez,nez
nigaud,haut
apostrophe,philosophe
n’égala,cela
moquerie,rie
épigramme,madame
fuyez-vous,doux
ensuite,instruite
envie,prie
s’asseoir,choir
écarté,gravité
mal,madrigal
princesse,délicatesse
audience,avance
entêtement,galamment
lire,fièvre
magnifiquement,superbement
magnifiquement,admirablement
ennemie,endormie
appartement,insolemment
respirer,d’admirer
l’âme,pâme
admirable,impayable
intérêts,caquets
die,énergie
tête,malhonnête
eux,deux
prie,die
fièvre,vie
mains,bains
charmant,ravissement
choses,roses
nouveau,beau
lecture,figure
lien,bien
carrosse,bosse
l’érudition,million
amarante,rente
prose,chose
admirer,d’espérer
amie,académie
arrêté,traité
l’idée,accommodée
dépit,l’esprit
futilités,clartés
offense,intelligence
manteau,nouveau
partage,page
meublées,assemblées
sciences,expériences
proposer,épouser
péripatétisme,platonisme
difficile,subtile
sens,tourbillons
ouverte,découverte
clartés,d’obscurités
une,lune
crois,vois
physique,politique
l’avantage,sage
règlements,remuements
naturelle,mortelle
noms,abandonnons
sentences,conférences
divers,vers
académie,ravie
vanté,postérité
sales,scandales
projets,faits
sages,ouvrages
soumis,amis
d’instance,connaissance
crédit,esprit
intelligence,france
m’engage,hommage
productions,conversations
tables,infatigables
oreilles,veilles
entêtement,sentiment
style,virgile
chansonnettes,faites
rondeaux,madrigaux
admirable,adorable
rues,statues
uranie,compagnie
admirable,misérable
capables,semblables
meilleur,l’auteur
ballade,fade
papier,métier
plagiaire,cuistre
cuistre,faire
larcins,latins
bruit,réduit
déchires,satires
contentement,honorablement
légère,révère
honorable,misérable
t’accabler,redoubler
lieux,victorieux
latin,barbin
d’attaquer,appliquer
henriette,s’inquiète
ornement,moment
épiderme,ferme
donner,moissonner
sciences,connaissances
souscrit,d’esprit
détermine,destine
possède,cède
établissement,ravissement
répondez,m’entendez
faire,mère
époux,prenez-vous
donnée,aînée
différents,parents
grands,parents
péronnelle,elle
balance,obéissance
père,matière
compliment,étrangement
gendre,prétendre
d’écrire,lire
fortifie,philosophie
nouveaux,beaux
prises,sottises
charité,d’honnêteté
offense,éloquence
effroyable,équitable
m’accuser,l’autoriser
s’égale,morale
infidélité,fierté
m’impose,cause
services,sacrifices
poussez,chassez
contraire,vulgaire
pureté,beauté
pensée,débarrassée
grossière,matière
produit,s’ensuit
reste,céleste
part,l’art
philosophie,compagnie
pensées,débarrassées
châtiments,sentiments
m’écouter,contenter
fidèles,corporelles
esprit,s’agit
bontés,fiertés
prie,d’ignominie
destin,trissotin
contraire,adversaire
vaut,haut
l’ignorance,science
adoucissement,seulement
bonnes,ignorants
suppose,chose
habile,facile
fameux,yeux
garant,ignorant
maximes,synonymes
éminent,impertinent
grands,savants
assaillant,reculant
s’offense,france
piquer,moquer
j’essuie,appuie
l’ignorance,défense
flatterie,pédanterie
science,france
service,injustice
noms,dons
cerveau,veau
personnes,couronnes
productions,pensions
attachée,épanchée
fameux,eux
latin,butin
livres,ivres
impertinence,science
emportement,mouvement
valet,billet
lise,sottise
discours,recours
promis,d’ennemis
convie,l’envie
assister,inviter
notaire,l’affaire
nouvelle,rebelle
visées,disposées
persuadé,secondé
gendre,prendre
l’avantage,mariage
notaire,faire
puissance,alliance
attendre,gendre
s’apprête,-tête
capable,considérable
cas,appas
estimer,aimer
raisonnement,aveuglement
présumer,aimer
attachée,touchée
m’expliquer,choquer
s’excite,mérite
autrement,aveuglement
contenter,exécuter
capable,aimable
appas,galimatias
d’amarantes,charmantes
poète,henriette
offenser,cesser
ignorée,durée
mère,chère
charmant,comment
pense,violence
altéré,préparé
préparé,vulgaires
ravie,philosophie
louange,change
incapable,raisonnable
sauvage,langage
science,francs
francs,talents
calendes,demandes
compagnons,plaignons
écrire,produire
conclure,future
gausse,haut-de-chausse
raisonnable,convenable
épilogue,pédagogue
ménage,mariage
madame,femme
accommodement,consentement
reçue,étendue
joyeux,lieux
nouvelles,cruelles
écrire,lire
récriée,priée
voudrez,prendrez
l’infamie,j’essuie
mercenaire,faire
volonté,félicité
rendre,clitandre
extrémité,adversité
lie,vie
d’entendre,clitandre
cœur,déserteur
l’épouseriez,sacrifiez
sacrifie,philosophie
marie,vie
prescrit,dit
